ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag,Record_Service_Type_Code,Record_Service_Type_Name,Type_Group_Code,Type_Group_Name,Company_Normalized,Location_Normalized,Address_Normalized,Location_Cluster_ID,Cluster_Record_Count,Cluster_Company_Count,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Companies,Cluster_Review_Required
177,InPost,Convenience Stores,Privada,Premises,Barcelona,8018,Lestanc De Marina,"Av. Meridiana, 32",41.3956725884864,2.18701474818094,InPost,Convenience stores,Private,Premises,Barcelona,Lestanc De Marina,"Av. Meridiana, 32",8018,,,,7,Convenience Store,1,PUDO,INPOST,LESTANC DE MARINA,AV MERIDIANA 32,BAR_LOC_000174,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
178,InPost,Convenience Stores,Privada,Premises,Barcelona,8018,Mon Natural,"Carrer de València, 585",41.4090320298964,2.18454346378062,InPost,Convenience stores,Private,Premises,Barcelona,Mon Natural,"Carrer de València, 585",8018,,,,7,Convenience Store,1,PUDO,INPOST,MON NATURAL,CARRER DE VALENCIA 585,BAR_LOC_000175,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
179,InPost,Convenience Stores,Privada,Premises,Barcelona,8018,Vapstore Poblenou,"Rbla. del Poblenou, 161",41.4072904329789,2.19326211050293,InPost,Convenience stores,Private,Premises,Barcelona,Vapstore Poblenou,"Rbla. del Poblenou, 161",8018,,,,7,Convenience Store,1,PUDO,INPOST,VAPSTORE POBLENOU,RBLA DEL POBLENOU 161,BAR_LOC_000176,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
180,InPost,Convenience Stores,Privada,Premises,Barcelona,8018,The Garage,"C. de Provença, 578",41.4097602143814,2.18182842673559,InPost,Convenience stores,Private,Premises,Barcelona,The Garage,"C. de Provença, 578",8018,,,,7,Convenience Store,1,PUDO,INPOST,THE GARAGE,C DE PROVENCA 578,BAR_LOC_000177,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
181,InPost,Locker,Privada,Parking,Barcelona,8018,Lockers 24/7 Bsm Parking Estacio,"Carrer d'Alí Bei, 88",41.3944545821811,2.18235815460933,InPost,Lockers,Private,Parking,Barcelona,Lockers 24/7 Bsm Parking Estacio,"Carrer d'Alí Bei, 88",8018,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 BSM PARKING ESTACIO,CARRER D ALI BEI 88,BAR_LOC_000178,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,InPost,False
182,InPost,Convenience Stores,Privada,Premises,Barcelona,8018,Feos Poblenou,"Carrer dels Almogàvers, 213",41.4021212635428,2.19604756314833,InPost,Convenience stores,Private,Premises,Barcelona,Feos Poblenou,"Carrer dels Almogàvers, 213",8018,,,,7,Convenience Store,1,PUDO,INPOST,FEOS POBLENOU,CARRER DELS ALMOGAVERS 213,BAR_LOC_000179,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
183,InPost,Locker,Privada,Public Infrastructure,Barcelona,8018,Lockers Tmb L2 Clot,Estacion De Clot,41.4094678215248,2.18726085109112,InPost,Lockers,Private,Public Infrastructure,Barcelona,Lockers Tmb L2 Clot,Estacion De Clot,8018,,,,1,Locker,1,PUDO,INPOST,LOCKERS TMB L2 CLOT,ESTACION DE CLOT,BAR_LOC_000180,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,InPost,False
184,InPost,Locker,Privada,Premises,Barcelona,8018,Lockers Indoorwall El Clot Sala,"Carrer de Gabriel y Galán, 3",41.4116834133906,2.18921221050345,InPost,Lockers,Private,Premises,Barcelona,Lockers Indoorwall El Clot Sala,"Carrer de Gabriel y Galán, 3",8018,,,,1,Locker,1,PUDO,INPOST,LOCKERS INDOORWALL EL CLOT SALA,CARRER DE GABRIEL Y GALAN 3,BAR_LOC_000181,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,InPost,False
185,InPost,Convenience Stores,Privada,Premises,Barcelona,8019,Electronuki,"Carrer de Cristóbal de Moura, 209",41.4157568597432,2.21178819298995,InPost,Convenience stores,Private,Premises,Barcelona,Electronuki,"Carrer de Cristóbal de Moura, 209",8019,,,,7,Convenience Store,1,PUDO,INPOST,ELECTRONUKI,CARRER DE CRISTOBAL DE MOURA 209,BAR_LOC_000182,3,3,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",17.44,2,Medium,InPost | Pudo | SEUR,False
186,InPost,Convenience Stores,Privada,Premises,Barcelona,8019,Alimentacion Limda,"Carrer de Pujades, 406",41.4113058787929,2.21345977680776,InPost,Convenience stores,Private,Premises,Barcelona,Alimentacion Limda,"Carrer de Pujades, 406",8019,,,,7,Convenience Store,1,PUDO,INPOST,ALIMENTACION LIMDA,CARRER DE PUJADES 406,BAR_LOC_000183,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",5.37,1,High,Ctt Express | InPost,False
187,InPost,Convenience Stores,Privada,Premises,Barcelona,8019,Ali Alimentacion,"Carrer de la Selva de Mar, 34",41.4086214237411,2.21007955109066,InPost,Convenience stores,Private,Premises,Barcelona,Ali Alimentacion,"Carrer de la Selva de Mar, 34",8019,,,,7,Convenience Store,1,PUDO,INPOST,ALI ALIMENTACION,CARRER DE LA SELVA DE MAR 34,BAR_LOC_000184,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",5.78,1,High,Ctt Express | InPost | SEUR,False
188,InPost,Convenience Stores,Privada,Premises,Barcelona,8019,Herbodietetica Lo Mas Natural,"C/ de Llull, 379",41.4120205906796,2.21509622670562,InPost,Convenience stores,Private,Premises,Barcelona,Herbodietetica Lo Mas Natural,"C/ de Llull, 379",8019,,,,7,Convenience Store,1,PUDO,INPOST,HERBODIETETICA LO MAS NATURAL,C DE LLULL 379,BAR_LOC_000185,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
189,InPost,Convenience Stores,Privada,Premises,Barcelona,8019,Best Digital Zone,"C/ de Alfonso el Magnánimo, 6",41.4143517111135,2.21793817872159,InPost,Convenience stores,Private,Premises,Barcelona,Best Digital Zone,"C/ de Alfonso el Magnánimo, 6",8019,,,,7,Convenience Store,1,PUDO,INPOST,BEST DIGITAL ZONE,C DE ALFONSO EL MAGNANIMO 6,BAR_LOC_000186,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",44.56,3,Review,InPost | Nacex | UPS,True
190,InPost,Convenience Stores,Privada,Premises,Barcelona,8019,Clinica Veterinaria Curasana,"P.o del Taulat, 279A",41.4062964892581,2.21350456345671,InPost,Convenience stores,Private,Premises,Barcelona,Clinica Veterinaria Curasana,"P.º del Taulat, 279A",8019,,,,7,Convenience Store,1,PUDO,INPOST,CLINICA VETERINARIA CURASANA,P O DEL TAULAT 279A,BAR_LOC_000187,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
191,InPost,Convenience Stores,Privada,Premises,Barcelona,8019,Gran Via Moviles,"Gran Via de les Corts Catalanes, 1136",41.4178293161111,2.20662794708086,InPost,Convenience stores,Private,Premises,Barcelona,Gran Via Moviles,"Gran Via de les Corts Catalanes, 1136",8019,,,,7,Convenience Store,1,PUDO,INPOST,GRAN VIA MOVILES,GRAN VIA DE LES CORTS CATALANES 1136,BAR_LOC_000188,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",62.6,3,Review,Dhl | InPost | UPS,True
192,InPost,Locker,Privada,Service Station,Barcelona,8019,Lockers 24/7 Galp Pujades,"Carrer de Bac de Roda, 66",41.4063815485679,2.20623927585045,InPost,Lockers,Private,Service Station,Barcelona,Lockers 24/7 Galp Pujades,"Carrer de Bac de Roda, 66",8019,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 GALP PUJADES,CARRER DE BAC DE RODA 66,BAR_LOC_000189,3,3,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",9.88,1,High,InPost | SEUR | UPS,False
193,InPost,Locker,Privada,Supermarket,Barcelona,8019,Lockers Caprabo Rambla Guipuzcoa,"Rambla de Guipúscoa, 116",41.4203084666291,2.20236179555265,InPost,Lockers,Private,Supermarket,Barcelona,Lockers Caprabo Rambla Guipuzcoa,"Rambla de Guipúscoa, 116",8019,,,,1,Locker,1,PUDO,INPOST,LOCKERS CAPRABO RAMBLA GUIPUZCOA,RAMBLA DE GUIPUSCOA 116,BAR_LOC_000190,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,InPost,False
194,InPost,Locker,Privada,Premises,Barcelona,8019,Lockers Europhil Envio De Dinero,"Carrer de Josep Miret, 8",41.4216228068822,2.20043146571178,InPost,Lockers,Private,Premises,Barcelona,Lockers Europhil Envio De Dinero,"Carrer de Josep Miret, 8",8019,,,,1,Locker,1,PUDO,INPOST,LOCKERS EUROPHIL ENVIO DE DINERO,CARRER DE JOSEP MIRET 8,BAR_LOC_000191,2,2,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",10.0,1,High,InPost | Pudo,False
195,InPost,Locker,Pública,Parking,Barcelona,8019,Lockers 24/7 Bsm Forum,"Av. de Eduard Maristany, 4",41.4134290038788,2.22130812285433,InPost,Lockers,Public,Parking,Barcelona,Lockers 24/7 Bsm Forum,"Av. de Eduard Maristany, 4",8019,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 BSM FORUM,AV DE EDUARD MARISTANY 4,BAR_LOC_000192,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",2.63,1,High,InPost | SEUR,False
196,InPost,Convenience Stores,Privada,Premises,Barcelona,8019,Mini Mobil,"C de Puigcerdà, 270",41.4213880637532,2.20202842188999,InPost,Convenience stores,Private,Premises,Barcelona,Mini Mobil,"C de Puigcerdà, 270",8019,,,,7,Convenience Store,1,PUDO,INPOST,MINI MOBIL,C DE PUIGCERDA 270,BAR_LOC_000193,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
197,InPost,Convenience Stores,Privada,Premises,Barcelona,8019,Space Print,"C. del Concilio de Trento, 273",41.4212906017675,2.2055630771283,InPost,Convenience stores,Private,Premises,Barcelona,Space Print,"C. del Concilio de Trento, 273",8019,,,,7,Convenience Store,1,PUDO,INPOST,SPACE PRINT,C DEL CONCILIO DE TRENTO 273,BAR_LOC_000194,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
198,InPost,Convenience Stores,Privada,Premises,Barcelona,8019,Jpg Digital,"Carrer de Sant Pere, 8",41.4280829290817,2.22203531114496,InPost,Convenience stores,Private,Premises,Barcelona,Jpg Digital,"Carrer de Sant Pere, 8",8019,,,,7,Convenience Store,1,PUDO,INPOST,JPG DIGITAL,CARRER DE SANT PERE 8,BAR_LOC_000195,2,1,False,False,False,False,False,False,True,False,5,Convenience Store only,2,"Same company, multiple records",16.13,2,Medium,InPost,False
199,InPost,Convenience Stores,Privada,Premises,Barcelona,8019,Prink / Iriparo Sant Andreu,"Carrer Gran de Sant Andreu, 145",41.4320328403444,2.18912522125809,InPost,Convenience stores,Private,Premises,Barcelona,Prink / Iriparo Sant Andreu,"Carrer Gran de Sant Andreu, 145",8019,,,,7,Convenience Store,1,PUDO,INPOST,PRINK IRIPARO SANT ANDREU,CARRER GRAN DE SANT ANDREU 145,BAR_LOC_000196,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
200,InPost,Locker,Privada,Parking,Barcelona,8019,Lockers 24/7 Indigo Can Fabra,"Calle Segre, 30",41.4356736858006,2.19124589114955,InPost,Lockers,Private,Parking,Barcelona,Lockers 24/7 Indigo Can Fabra,"Calle Segre, 30",8019,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 INDIGO CAN FABRA,CALLE SEGRE 30,BAR_LOC_000197,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,InPost,False
201,InPost,Locker,Privada,Premises,Barcelona,8019,Lockers Estanco N36 Barcelona,"Carrer de los Castillejos, 320",41.4094353159745,2.17489503618137,InPost,Lockers,Private,Premises,Barcelona,Lockers Estanco N36 Barcelona,"Carrer de los Castillejos, 320",8019,,,,1,Locker,1,PUDO,INPOST,LOCKERS ESTANCO N36 BARCELONA,CARRER DE LOS CASTILLEJOS 320,BAR_LOC_000198,3,3,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",24.34,2,Medium,Amazon | InPost | SEUR,False
202,InPost,Convenience Stores,Privada,Kiosk,Barcelona,8019,Kiosco De Gio,"Carrer de Sant Quintí, 130",41.4163182372421,2.17483011960008,InPost,Convenience stores,Private,Kiosk,Barcelona,Kiosco De Gio,"Carrer de Sant Quintí, 130",8019,,,,7,Convenience Store,1,PUDO,INPOST,KIOSCO DE GIO,CARRER DE SANT QUINTI 130,BAR_LOC_000199,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
203,InPost,Locker,Pública,Parking,Barcelona,8019,Lockers 24/7 Parking Bsm Mercat,"C. de Teodoro Llorente, 10",41.4195628396497,2.17882980213595,InPost,Lockers,Public,Parking,Barcelona,Lockers 24/7 Parking Bsm Mercat,"C. de Teodoro Llorente, 10",8019,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 PARKING BSM MERCAT,C DE TEODORO LLORENTE 10,BAR_LOC_000200,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,InPost,False
204,InPost,Locker,Privada,Service Station,Barcelona,8019,Lockers 24/7 Galp Maragall,"Rambla de Volart, 2",41.4160040149232,2.179932990473,InPost,Lockers,Private,Service Station,Barcelona,Lockers 24/7 Galp Maragall,"Rambla de Volart, 2",8019,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 GALP MARAGALL,RAMBLA DE VOLART 2,BAR_LOC_000201,2,2,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",26.66,2,Medium,InPost | Pudo,False
205,InPost,Convenience Stores,Privada,Premises,Barcelona,8020,Date El Gusto,"Carrer de Cantàbria, 46",41.421379736942,2.19987310697201,InPost,Convenience stores,Private,Premises,Barcelona,Date El Gusto,"Carrer de Cantàbria, 46",8020,,,,7,Convenience Store,1,PUDO,INPOST,DATE EL GUSTO,CARRER DE CANTABRIA 46,BAR_LOC_000202,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
206,InPost,Convenience Stores,Privada,Premises,Barcelona,8020,Imobil Servei Technic,"Carrer del Pont del Treball Digne, 10",41.4226530368729,2.19700085177225,InPost,Convenience stores,Private,Premises,Barcelona,Imobil Servei Technic,"Carrer del Pont del Treball Digne, 10",8020,,,,7,Convenience Store,1,PUDO,INPOST,IMOBIL SERVEI TECHNIC,CARRER DEL PONT DEL TREBALL DIGNE 10,BAR_LOC_000203,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",49.2,3,Review,Dhl | InPost,True
207,InPost,Convenience Stores,Privada,Premises,Barcelona,8020,El Teu Estanc,"C. de Binéfar, 3",41.4247747780454,2.2031380203256,InPost,Convenience stores,Private,Premises,Barcelona,El Teu Estanc,"C. de Binéfar, 3",8020,,,,7,Convenience Store,1,PUDO,INPOST,EL TEU ESTANC,C DE BINEFAR 3,BAR_LOC_000204,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
208,InPost,Convenience Stores,Privada,Premises,Barcelona,8020,Impact Impresion,"Carrer de l'Agricultura, 256",41.4187188432448,2.2009355225297,InPost,Convenience stores,Private,Premises,Barcelona,Impact Impresion,"Carrer de l'Agricultura, 256",8020,,,,7,Convenience Store,1,PUDO,INPOST,IMPACT IMPRESION,CARRER DE L AGRICULTURA 256,BAR_LOC_000205,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
209,InPost,Locker,Privada,Premises,Barcelona,8020,Lockers Lavanderia Open Blue Tre,"Carrer del Treball, 205",41.4167082139386,2.20083670382167,InPost,Lockers,Private,Premises,Barcelona,Lockers Lavanderia Open Blue Tre,"Carrer del Treball, 205",8020,,,,1,Locker,1,PUDO,INPOST,LOCKERS LAVANDERIA OPEN BLUE TRE,CARRER DEL TREBALL 205,BAR_LOC_000206,2,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",7.21,1,High,Amazon | InPost,False
210,InPost,Convenience Stores,Privada,Premises,Barcelona,8020,Estanc Huelva,"Carrer de Huelva, 56",41.4169296408615,2.19551117872132,InPost,Convenience stores,Private,Premises,Barcelona,Estanc Huelva,"Carrer de Huelva, 56",8020,,,,7,Convenience Store,1,PUDO,INPOST,ESTANC HUELVA,CARRER DE HUELVA 56,BAR_LOC_000207,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
211,InPost,Convenience Stores,Privada,Premises,Barcelona,8020,La Llar D Obon Mercader,"Carrer de Huelva, 42",41.4160586976027,2.19435347840381,InPost,Convenience stores,Private,Premises,Barcelona,La Llar D Obon Mercader,"Carrer de Huelva, 42",8020,,,,7,Convenience Store,1,PUDO,INPOST,LA LLAR D OBON MERCADER,CARRER DE HUELVA 42,BAR_LOC_000208,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",64.0,3,Review,Gls | InPost | SEUR,True
212,InPost,Convenience Stores,Privada,Premises,Barcelona,8020,Estanco 210 Barcelona,"Gran Via de les Corts Catalanes, 1076",41.4152928156292,2.2035600060099,InPost,Convenience stores,Private,Premises,Barcelona,Estanco 210 Barcelona,"Gran Via de les Corts Catalanes, 1076",8020,,,,7,Convenience Store,1,PUDO,INPOST,ESTANCO 210 BARCELONA,GRAN VIA DE LES CORTS CATALANES 1076,BAR_LOC_000209,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.49,1,High,Amazon | InPost | SEUR,False
213,InPost,Convenience Stores,Privada,Premises,Barcelona,8020,Estanc Cuevas,"Carrer del Paraguai, 17",41.4171626017538,2.20684872220355,InPost,Convenience stores,Private,Premises,Barcelona,Estanc Cuevas,"Carrer del Paraguai, 17",8020,,,,7,Convenience Store,1,PUDO,INPOST,ESTANC CUEVAS,CARRER DEL PARAGUAI 17,BAR_LOC_000210,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",35.07,3,Review,InPost | Nacex,True
214,InPost,Convenience Stores,Privada,Premises,Barcelona,8021,Vivebio,"Carrer dels Madrazo, 102",41.397324806354,2.14463287744398,InPost,Convenience stores,Private,Premises,Barcelona,Vivebio,"Carrer dels Madrazo, 102",8021,,,,7,Convenience Store,1,PUDO,INPOST,VIVEBIO,CARRER DELS MADRAZO 102,BAR_LOC_000211,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.26,1,High,InPost | SEUR,False
215,InPost,Locker,Privada,Parking,Barcelona,8021,Lockers 24/7 Saba Pau Casals Tur,"Av. de Pau Casals, Sarrià-Sant Gervasi",41.394603220995,2.14319782213804,InPost,Lockers,Private,Parking,Barcelona,Lockers 24/7 Saba Pau Casals Tur,"Av. de Pau Casals, Sarrià-Sant Gervasi",8021,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 SABA PAU CASALS TUR,AV DE PAU CASALS SARRIA SANT GERVASI,BAR_LOC_000212,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",13.08,1,High,InPost | SEUR,False
216,InPost,Convenience Stores,Privada,Premises,Barcelona,8021,Nou Estil,"Carrer de Santaló, 27",41.3954153081857,2.14598784919178,InPost,Convenience stores,Private,Premises,Barcelona,Nou Estil,"Carrer de Santaló, 27",8021,,,,7,Convenience Store,1,PUDO,INPOST,NOU ESTIL,CARRER DE SANTALO 27,BAR_LOC_000213,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",75.94,3,Review,Celeritas | Dhl | InPost,True
217,InPost,Convenience Stores,Privada,Premises,Barcelona,8021,El Teu Mobil,"Carrer de Santaló, 14 y 20",41.39533611127,2.14652637744213,InPost,Convenience stores,Private,Premises,Barcelona,El Teu Mobil,"Carrer de Santaló, 14 y 20",8021,,,,7,Convenience Store,1,PUDO,INPOST,EL TEU MOBIL,CARRER DE SANTALO 14 Y 20,BAR_LOC_000214,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.51,1,High,Ctt Express | InPost,False
218,InPost,Locker,Privada,Parking,Barcelona,8021,Lockers 24/7 Indigo Placa Wagner,"Plaça de Wagner, 24",41.3922749006196,2.1391915107848,InPost,Lockers,Private,Parking,Barcelona,Lockers 24/7 Indigo Placa Wagner,"Plaça de Wagner, 24",8021,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 INDIGO PLACA WAGNER,PLACA DE WAGNER 24,BAR_LOC_000215,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,InPost,False
219,InPost,Convenience Stores,Privada,Premises,Barcelona,8022,Prime Phones Sant Gervasi,"Pg. de St. Gervasi, 22",41.4090154092388,2.13471681018845,InPost,Convenience stores,Private,Premises,Barcelona,Prime Phones Sant Gervasi,"Pg. de St. Gervasi, 22",8022,,,,7,Convenience Store,1,PUDO,INPOST,PRIME PHONES SANT GERVASI,PG DE ST GERVASI 22,BAR_LOC_000216,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",45.67,3,Review,Amazon | Dhl | InPost,True
