Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude
AMAZON,Convenience stores,Private,Premises,Barcelona,8019,Amazon Counter - Shaban Locutorio,"C. del Concilio de Trento, 182",41.41706401,2.20030186
AMAZON,Lockers,Private,Kiosk,Barcelona,8019,Amazon Lockers - Angelova,"Rambla de Prim, 45",41.41418036,2.215884493
AMAZON,Lockers,Private,Premises,Barcelona,8020,Amazon Lockers - Alberch,"C. del Concilio de Trento, 119",41.41569497,2.197352767
AMAZON,Lockers,Private,Premises,Barcelona,8020,Amazon Lockers - Riverol,"Carrer de la Rbla., 26",39.48760819,-0.358324921
AMAZON,Convenience stores,Private,Supermarket,Barcelona,8020,Amazon Counter - Coaliment Surpermercat,"Carrer del Treball, 205",41.41670017,2.200922535
AMAZON,Convenience stores,Private,Premises,Barcelona,8020,Amazon Counter - Ar Mobile,"Carrer del Treball, 241",41.4182479,2.198824436
AMAZON,Lockers,Private,Premises,Barcelona,8020,Amazon Lockers - Iraizoz,"Gran Via de les Corts Catalanes, 1035",41.41447707,2.200504661
AMAZON,Convenience stores,Private,Premises,Barcelona,8020,Seur - La Tienda Scum,"Carrer de Huelva, 102",41.419074,2.19859168
AMAZON,Lockers,Private,Premises,Barcelona,8020,Amazon Lockers - Alesanco,"Carrer de Cantàbria, 52",41.42221455,2.199082883
AMAZON,Convenience stores,Private,Premises,Barcelona,8020,Amazon Counter - Zain Movil.,"C. del Concilio de Trento, 130",41.41502591,2.197396847
AMAZON,Convenience stores,Private,Premises,Barcelona,8020,Seur - Estanc 294,"C. del Concilio de Trento, 126",41.41497408,2.197180505
AMAZON,Convenience stores,Private,Premises,Barcelona,8020,Seur - Aziz Telefonia Cantabria,"Carrer de Cantàbria, 22",41.41954586,2.202298454
AMAZON,Convenience stores,Private,Premises,Barcelona,8020,Amazon Counter - Tabacs Exp. 412 Barcelona,"Carrer de Cantàbria, 42",41.42127007,2.200339311
AMAZON,Lockers,Public,Supermarket,Barcelona,8020,Citypaq Lockerss-Carrefour Market,"Carrer de Menorca, 19",41.41967315,2.195741469
AMAZON,Lockers,Public,Public facility,Barcelona,8020,Citypaq Lockerss-Correos Barcelona Suc 27. Sant Mar,"Rambla de Guipúscoa, 119",41.42109645,2.20280532
AMAZON,Convenience stores,Private,Public facility,Barcelona,8020,Correos - Barcelona Suc 27. Sant Marti,"Rambla de Guipúscoa, 119",41.42110449,2.202826778
AMAZON,Convenience stores,Private,Premises,Barcelona,8020,Seur - Estanco 210,"Gran Via de les Corts Catalanes, 1076",41.41526868,2.203560005
AMAZON,Convenience stores,Private,Kiosk,Barcelona,8021,Usp-Amazon Counter - Quiosc Premsa Mestre Nicolau,"Carrer del Mestre Nicolau, 13",41.39362229,2.141965653
AMAZON,Lockers,Private,Premises,Barcelona,8021,Amazon Lockers - Albet,"Carrer del Mestre Nicolau, 15",41.39406007,2.142274689
AMAZON,Lockers,Private,Premises,Barcelona,8021,Amazon Lockers - Harare,"Travessera de Gràcia, 17",41.39452506,2.146415548
AMAZON,Lockers,Private,Premises,Barcelona,8021,Amazon Lockers - Indianapolis,Av. de Pau Casals,41.39346817,2.143050134
AMAZON,Convenience stores,Private,Premises,Barcelona,8021,Usp-Amazon Counter - Llibreria Lore,"Carrer de Ganduxer, 31",41.39529854,2.137542684
AMAZON,Lockers,Private,Premises,Barcelona,8021,Amazon Lockers - Hades,"Travessera de Gràcia, 43",41.39571688,2.148258353
AMAZON,Lockers,Private,Premises,Barcelona,8021,Amazon Lockers - Aioanei,"C. de Muntaner, 329",41.3979038,2.144800209
AMAZON,Lockers,Public,Parking,Barcelona,8022,Amazon Lockers - Arsenio,"Pl. de la Bonanova, 2",41.40707328,2.133662864
AMAZON,Lockers,Private,Supermarket,Barcelona,8022,Amazon Lockers - Abando,"Carrer de Bigai, 6, Sarrià-Sant Gervasi",41.40515344,2.132782606
AMAZON,Convenience stores,Private,Premises,Barcelona,8022,Amazon Counter - Prime Phone,"Pg. de St. Gervasi, 22",41.40919238,2.134620302
AMAZON,Lockers,Public,Parking,Barcelona,8022,Amazon Lockers - Eucalipto,"Carrer de Josep Balari, 2",41.40111135,2.133265264
AMAZON,Lockers,Private,Kiosk,Barcelona,8022,Amazon Lockers - Afkir,"Pl. de Joaquim Folguera, 6",41.40619478,2.138401299
AMAZON,Lockers,Private,Supermarket,Barcelona,8022,Amazon Lockers - Arahal,"Carrer de Folgueroles, 15",41.4088494,2.135875869
AMAZON,Convenience stores,Private,Public facility,Barcelona,8022,Correos - Barcelona Suc 6. Sant Gervasi,"Calle de Balmes, 421",41.40800783,2.137876377
AMAZON,Convenience stores,Private,Premises,Barcelona,8022,Seur - Puericultura Paz Mare,"C. de Muntaner, 537",41.40470329,2.135856993
AMAZON,Convenience stores,Private,Premises,Barcelona,8022,Amazon Counter - M Mobile.,"C. de Muntaner, 558",41.40607924,2.134750068
AMAZON,Convenience stores,Private,Premises,Barcelona,8022,Amazon Counter - Rs Mobil Wifi,"Pg. de St. Gervasi, 84",41.41350291,2.137916437
AMAZON,Convenience stores,Private,Premises,Barcelona,8022,Amazon Counter - Icircuit Bcn,"C. de Muntaner, 516",41.40450855,2.136361392
AMAZON,Lockers,Public,Parking,Barcelona,8023,Amazon Lockers - Plutonio,"Ronda del General Mitre, 203",41.40577099,2.142690377
AMAZON,Lockers,Private,Kiosk,Barcelona,8023,Amazon Lockers - Shabbir,"Av. de la República Argentina, 233",41.41232538,2.140055048
AMAZON,Lockers,Private,Kiosk,Barcelona,8023,Amazon Lockers - Abajas,"Av. de la República Argentina, 110",41.41165702,2.145024964
AMAZON,Lockers,Private,Supermarket,Barcelona,8023,Amazon Lockers - Arrinda,"Carrer d'Escipió, 22",41.40751201,2.145376297
AMAZON,Convenience stores,Private,Premises,Barcelona,8023,Amazon Counter - Sherrys Mobil Casa,"Ronda del General Mitre, 179",41.4051211,2.140985173
AMAZON,Lockers,Private,Premises,Barcelona,8023,Amazon Lockers - Valentina,"Carrer de la Vall d'Hebron, 72-74",41.41983818,2.140201608
AMAZON,Lockers,Private,Service Station,Barcelona,8023,Amazon Lockers - Cerruma,"Plaza de Lesseps, 31",41.40626641,2.149751843
AMAZON,Lockers,Private,Premises,Barcelona,8024,Amazon Lockers - Almansa,"Plaça de la Font Castellana, 3",41.41560741,2.166418079
AMAZON,Convenience stores,Private,Premises,Barcelona,8024,Amazon Counter - Montserrat Telefonia,"Av. de la Mare de Déu de Montserrat, 60",41.41464702,2.16422689
AMAZON,Lockers,Private,Premises,Barcelona,8024,Amazon Lockers - Saturnino,"Av. de la Mare de Déu de Montserrat, 87",41.41533796,2.165598153
AMAZON,Convenience stores,Private,Premises,Barcelona,8024,Amazon Counter - Mobile Zone,"Av. de la Mare de Déu de Montserrat, 33",41.41457697,2.162449646
AMAZON,Convenience stores,Private,Premises,Barcelona,8024,Seur - Power Colors,"Pl. de Sanllehy, 1",41.4134827,2.160289777
AMAZON,Lockers,Private,Premises,Barcelona,8024,Amazon Lockers - Armental,"Carrer de Pi i Margall, 77",41.41048677,2.164029157
AMAZON,Lockers,Private,Premises,Barcelona,8024,Amazon Lockers - Guijas,"Carrer de l'Escorial, 165",41.41054689,2.15827893
AMAZON,Lockers,Private,Premises,Barcelona,8024,Amazon Lockers - Litro,"C/ de Travessera de Dalt, 51",41.40985503,2.154385817
AMAZON,Lockers,Private,Premises,Barcelona,8024,Amazon Lockers - Mouaroa,"Carrer de Sant Cugat del Vallès, 13",41.41109312,2.15302898
AMAZON,Convenience stores,Private,Premises,Barcelona,8024,Usp-Amazon Counter - Llibreria Libro De Oro,"Carrer de Pi i Margall, 101",41.41173496,2.164251705
AMAZON,Convenience stores,Public,Public facility,Barcelona,8024,Correos - Barcelona Suc 2. El Guinardá,"Carrer de Pau Alsina, 131",41.41215662,2.16010559
AMAZON,Lockers,Private,Premises,Barcelona,8024,Amazon Lockers - Lougre,"Carrer de l'Escorial, 1",41.40607874,2.162504035
AMAZON,Convenience stores,Private,Premises,Barcelona,8024,Seur - Llibreria Estel,Cerdenya 499,41.41075085,2.164155206
AMAZON,Lockers,Private,Premises,Barcelona,8024,Amazon Lockers - Oleksandr,"C/ Ana Mª Matute Ausejo, 25",41.41613045,2.157812851
AMAZON,Convenience stores,Private,Premises,Barcelona,8025,Amazon Counter - Ark Mobils,"C/ de Padilla, 281",41.40724448,2.17554709
AMAZON,Lockers,Private,Premises,Barcelona,8025,Amazon Lockers - Almendral,"Carrer de los Castillejos, 320",41.40952383,2.174819937
AMAZON,Convenience stores,Private,Premises,Barcelona,8025,Amazon Counter - Drogueria Y Perfumeria Entorn,"C/ de Padilla, 315",41.40880059,2.173265214
AMAZON,Convenience stores,Private,Premises,Barcelona,8025,Amazon Counter - Nida Mobil,"Carrer de Còrsega, 571",41.40720006,2.173296639
AMAZON,Convenience stores,Private,Public facility,Barcelona,8025,Correos - Barcelona Suc 24. Sagrada Familia,"Carrer de los Castillejos, 276",41.40764988,2.177438735
AMAZON,Lockers,Private,Public facility,Barcelona,8025,Citypaq Lockerss-Correos Barcelona Suc 24. Sagrada,"Carrer de los Castillejos, 276",41.40764988,2.177438735
AMAZON,Convenience stores,Private,Premises,Barcelona,8025,Amazon Counter - Elyntech,"Carrer de Còrsega, 612",41.40993113,2.176774773
AMAZON,Lockers,Private,Kiosk,Barcelona,8025,Amazon Lockers - Astola,"Carrer de Lepant, 344",41.40794423,2.172785179
AMAZON,Lockers,Private,Kiosk,Barcelona,8025,Amazon Lockers - Asenov,"Carrer de Sardenya, 340",41.40472502,2.172368613
AMAZON,Convenience stores,Private,Premises,Barcelona,8025,Amazon Counter - Loveanimals Sagrada Familia,"Carrer de Còrsega, 567",41.40717577,2.172840037
AMAZON,Convenience stores,Private,Premises,Barcelona,8025,Amazon Counter - Locutorio Gaudi..,"Carrer de la Indústria, 142",41.40931774,2.173750666
AMAZON,Lockers,Public,Parking,Barcelona,8025,Amazon Lockers - Maseres,"Carrer de los Castillejos, 328",41.41017812,2.173901306
AMAZON,Lockers,Private,Kiosk,Barcelona,8025,Amazon Lockers - Sanneh,"Av. de Gaudí, 25",41.40593093,2.174197933
AMAZON,Convenience stores,Private,Premises,Barcelona,8025,Amazon Counter - Super Primo,"Carrer de la Indústria, 147",41.40933398,2.173773135
AMAZON,Convenience stores,Private,Premises,Barcelona,8026,Amazon Counter - Ferreteria Entretuercas,"Carrer de Còrsega, 659",41.41127259,2.178046213
AMAZON,Convenience stores,Private,Premises,Barcelona,8026,Seur - Ferreteria Entretuercas,"Carrer de Còrsega, 659",41.41127259,2.178046213
AMAZON,Convenience stores,Private,Premises,Barcelona,8026,Amazon Counter - Tabacs Freser,"Carrer del Freser, 126",41.41434443,2.182577977
AMAZON,Lockers,Private,Premises,Barcelona,8026,Amazon Lockers - Idrovo,"Carrer de Rogent, 46",41.40982042,2.184503253
AMAZON,Convenience stores,Public,Public facility,Barcelona,8026,Correos - Barcelona Suc 4. Independencia-Rossellã“,"Carrer de la Independència, 333",41.41014241,2.180297837
AMAZON,Convenience stores,Private,Premises,Barcelona,8026,Amazon Counter - Mallorca Moviles,"Carrer de Mallorca, 529-531",41.40923922,2.1824597488765898
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Annapurna,"Carrer de les Antilles, 3",41.42562213,2.187496227
AMAZON,Convenience stores,Private,Premises,Barcelona,8027,Seur - Fotoprinton,"Av. Meridiana, 319",41.42548008,2.185766293
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Afonso,"C/ de Dublín, 27",41.42915449,2.18544561
AMAZON,Convenience stores,Private,Premises,Barcelona,8027,Amazon Counter - Malik Moviles,"Av. Meridiana, 325",41.42601077,2.185774025
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Rozario,"Carrer de Felip II, 77",41.42071016,2.186445335
AMAZON,Convenience stores,Private,Premises,Barcelona,8027,Seur - Kelly Style,"Carrer de les Antilles, 13",41.42600036,2.188679243
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Antoran,"Plaça de Garrigó, 7",41.42964932,2.180577869
AMAZON,Convenience stores,Private,Premises,Barcelona,8027,Amazon Counter - Locutorio Arenal,"Carrer de Concepción Arenal, 135",41.42521796,2.184050605
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Alarcos,"C. de las Navas de Tolosa, 280",41.41616846,2.186271109
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Gamuza,"Carrer de les Monges, 6",41.4306124,2.188033049
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Rizaldos,"Pg. Maragall, 39",41.41531645,2.180396749
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Ruiperez,"Pg. de Fabra i Puig, 262",41.43078709,2.17501967
AMAZON,Convenience stores,Private,Premises,Barcelona,8027,Amazon Counter - Malik Moviles,"Carrer de Garcilaso, 118",41.42346267,2.184200737
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Carotina,"Pg. de Fabra i Puig, 229",41.43038211,2.173959578
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Belhez,"Rambla de Guipúscoa, 16",41.41376425,2.19369523
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Praena,"Carrer Gran de Sant Andreu, 11",41.42825392,2.190609107
AMAZON,Lockers,Private,Premises,Barcelona,8027,Amazon Lockers - Aspuru,"Pg. Maragall, 132",41.42213644,2.179089579
AMAZON,Convenience stores,Public,Public facility,Barcelona,8027,Correos - Barcelona Suc 19. Congrãˆs,"Carrer de Jordi de Sant Jordi, 5",41.42111029,2.183777053
AMAZON,Convenience stores,Private,Supermarket,Barcelona,8027,Amazon Counter - Ifi Supermercado,"Carrer de Concepción Arenal, 191",41.42920235,2.183487066
AMAZON,Convenience stores,Private,Premises,Barcelona,8027,Amazon Counter - Vapstoresagrera,"C. Pardo, 9",41.42674372,2.182335949
AMAZON,Lockers,Private,Premises,Barcelona,8028,Ruizroso,"Carrer de Martí i Franquès, 1",41.38551403,2.117888343
AMAZON,Lockers,Private,Premises,Barcelona,8028,Casuismo,"Av. de Madrid, 2",41.37610496,2.12344162
AMAZON,Lockers,Private,Premises,Barcelona,8028,Conocido,"Av. Diagonal, 687",41.38185169,2.107096606
AMAZON,Lockers,Private,Premises,Barcelona,8028,Ghana,"Av. de Joan XXIII, 23-25",41.38490674,2.122209633
AMAZON,Lockers,Private,Premises,Barcelona,8028,Alyan Locutorio,"Carrer del Regent Mendieta, 8",41.37689417,2.122193511
AMAZON,Lockers,Private,Kiosk,Barcelona,8029,Amazon Lockers - Rived,"C/ de Rocafort, 233",41.38508549,2.145530093
AMAZON,Convenience stores,Private,Kiosk,Barcelona,8029,Usp- Amazon Counter - Quiosc Rosellã³ 28-30,"C/ de Rocafort, 234",41.38508549,2.145530093
AMAZON,Lockers,Private,Parking,Barcelona,8029,Amazon Lockers - Dedalo,"Av. de Josep Tarradellas, 64",41.38581513,2.143075069
AMAZON,Lockers,Private,Parking,Barcelona,8029,Amazon Lockers - Hefesto,"Av. de Josep Tarradellas, 64",41.38581513,2.143075069
AMAZON,Convenience stores,Private,Premises,Barcelona,8029,Amazon Counter - Cyber - Movil,"C/ de Rocafort, 225",41.38477333,2.146202696
AMAZON,Convenience stores,Private,Premises,Barcelona,8029,Seur - Oro Mobils,"Av. de Josep Tarradellas, 48",41.38458714,2.142876121
AMAZON,Lockers,Private,Premises,Barcelona,8029,Amazon Lockers - Codeo,"Carrer de París, 44",41.38609039,2.143245118
AMAZON,Lockers,Private,Kiosk,Barcelona,8029,Amazon Lockers - Almorox,"Carrer d'Entença, 246",41.38734812,2.141461455
AMAZON,Convenience stores,Private,Premises,Barcelona,8029,Amazon Counter - Peluqueria Bailen,"C/ de Rocafort, 203",41.38395694,2.147261037
AMAZON,Lockers,Private,Parking,Barcelona,8029,Amazon Lockers - Prometeo,"Carrer de València, 77",41.38347204,2.150192283
AMAZON,Lockers,Private,Parking,Barcelona,8029,Amazon Lockers - Helsinki,"Av. de Josep Tarradellas, 139",41.39035142,2.143280635
AMAZON,Convenience stores,Private,Premises,Barcelona,8029,Amazon Counter - Tintoreria Infanta,"Carrer d'Entença, 208",41.38569733,2.143307626
AMAZON,Convenience stores,Private,Premises,Barcelona,8029,Amazon Counter - Oro Mobils,"Av. de Josep Tarradellas, 48",41.38457104,2.142908307
AMAZON,Lockers,Private,Service Station,Barcelona,8030,Amazon Lockers - Covadonga,"Pg. de Santa Coloma, 71",41.44678051,2.193662036
AMAZON,Lockers,Private,Premises,Barcelona,8030,Amazon Lockers - Judit,"Pont del Potosí, 5",41.44349695,2.200546735
AMAZON,Lockers,Private,Service Station,Barcelona,8030,Amazon Lockers - Kilo,"Passeig de Guayaquil, 25-27",41.44306219,2.205940149
AMAZON,Lockers,Private,Premises,Barcelona,8030,Citypaq Lockerss-Bluespace,"Pont del Potosí, 5",41.44357737,2.200536009
AMAZON,Lockers,Private,Premises,Barcelona,8030,Amazon Lockers - Aperador,"Passeig de Torras i Bages, 29",41.4381749,2.190902395
AMAZON,Lockers,Private,Kiosk,Barcelona,8030,Amazon Lockers - Armenteros,"Calle Segre, 22",41.43539883,2.191525008
AMAZON,Lockers,Private,Mall,Barcelona,8030,Amazon Lockers - Ramon,"Pont del Potosí, 2",41.44295276,2.200243837
AMAZON,Lockers,Private,Public Infrastructure,Barcelona,8030,Amazon Lockers - Ruenes,"Plaça d'Orfila, 11",41.4362221,2.1908617
AMAZON,Lockers,Private,Kiosk,Barcelona,8030,Amazon Lockers - Riveras,"Carrer Gran de Sant Andreu, 260",41.43552917,2.189918198
AMAZON,Lockers,Private,Supermarket,Barcelona,8030,Amazon Lockers - Elefenor,"Carrer del Cinca, 69",41.44069526,2.191833866
AMAZON,Lockers,Private,Kiosk,Barcelona,8030,Amazon Lockers - Acuyo,"C/ San Adrián, 136",41.43615258,2.204282521
AMAZON,Lockers,Private,Premises,Barcelona,8030,Amazon Lockers - Patinete,"Plaça de Mossèn Clapés, 3",41.44229296,2.187365194
AMAZON,Lockers,Public,Parking,Barcelona,8030,Amazon Lockers - Gamuza,"Carrer de les Monges, 6",41.4306124,2.187957947
AMAZON,Lockers,Private,Kiosk,Barcelona,8030,Amazon Lockers - Cobalto,"Plaza Lluchmajor, Via Júlia",41.43984271,2.175038084
AMAZON,Convenience stores,Private,Premises,Barcelona,8031,Amazon Counter - Los Pirineos,"Carrer del Dr. Letamendi, 18",41.43508137,2.159688366
AMAZON,Lockers,Private,Premises,Barcelona,8031,Amazon Lockers - Helios,"Pg. d'Urrutia, 92",41.43489327,2.170093855
AMAZON,Lockers,Private,Premises,Barcelona,8031,Amazon Lockers - Allegue,"Passeig de la Peira, 41",41.43196983,2.169360419
AMAZON,Lockers,Private,Premises,Barcelona,8031,Amazon Lockers - Carotina,"Pg. de Fabra i Puig, 229",41.43039016,2.173981036
AMAZON,Lockers,Private,Premises,Barcelona,8031,Amazon Lockers - Talio,"Pg. Maragall, 242",41.42675513,2.172594791
AMAZON,Lockers,Private,Premises,Barcelona,8031,Amazon Lockers - Quirino,"Amilcar, 27. Plza. Sta. Eulalia, Carrer d'Amílcar, 27",41.42944578,2.171936006
AMAZON,Convenience stores,Private,Premises,Barcelona,8031,Amazon Counter - Estanc 377,"Pg. Maragall, 400",41.42919028,2.162825206
AMAZON,Lockers,Private,Kiosk,Barcelona,8032,Amazon Lockers - Aizpeolea,"Plaça d'Eivissa, 13",41.43108587,2.160623622
AMAZON,Convenience stores,Private,Premises,Barcelona,8032,Amazon Counter - Vapeworld,"Pg. Maragall, 419",41.42914488,2.162501764
AMAZON,Lockers,Private,Public Infrastructure,Barcelona,8034,Amazon Lockers - Chico,"Passeig de la Reina Elisenda de Montcada, 13",41.3998887,2.120017749
AMAZON,Lockers,Private,Premises,Barcelona,8034,Amazon Lockers - Paula,"Carrer d'Arnús i de Garí, 3",41.39423579,2.1055673
AMAZON,Lockers,Private,Premises,Barcelona,8034,Amazon Lockers - Macedonia,"Av. de Pearson, 18",41.39433908,2.108332697
AMAZON,Lockers,Private,Premises,Barcelona,8034,Amazon Lockers - Sydney,"Carrer d'Ardena, 40",41.38955857,2.106304865
AMAZON,Lockers,Private,Kiosk,Barcelona,8034,Amazon Lockers - Aristondo,"Passeig de Manuel Girona, 8",41.39002721,2.120539252
AMAZON,Lockers,Public,Parking,Barcelona,8034,Amazon Lockers - Fabada,"Carrer de Flos i Calcat, 2",41.39000077,2.128564007
AMAZON,Convenience stores,Private,Premises,Barcelona,8034,Seur - Paper Groc,"C. del Sagrado Corazón, 19",41.40067105,2.119211612
AMAZON,Lockers,Private,Kiosk,Barcelona,8036,Amazon Lockers - Rocamonde,"Carrer del Rosselló, 122",41.38898618,2.151590593
AMAZON,Lockers,Private,Kiosk,Barcelona,8036,Amazon Lockers - Electricidad,"C. de Muntaner, 182",41.39252317,2.152213164
AMAZON,Convenience stores,Private,Premises,Barcelona,8036,Amazon Counter - Mobilink Moviles,"C. de Provença, 162",41.38824582,2.152811253
AMAZON,Convenience stores,Private,Premises,Barcelona,8036,Amazon Counter - Phone Gallery,"C. de Villarroel, 153",41.38746073,2.153896439
AMAZON,Lockers,Private,Parking,Barcelona,8036,Amazon Lockers - Hiedra,"Carrer de Londres, 56",41.39134991,2.147585579
AMAZON,Convenience stores,Private,Premises,Barcelona,8036,Seur - Maa Moviles,"C. de Muntaner, 125",41.3903096,2.154847942
AMAZON,Lockers,Private,Premises,Barcelona,8036,Amazon Lockers - Capadillo,"C. de Muntaner, 177",41.39208587,2.152098621
AMAZON,Convenience stores,Private,Premises,Barcelona,8036,Amazon Counter - Maa Moviles,"C. de Muntaner, 125",41.39030961,2.154762111
AMAZON,Convenience stores,Private,Premises,Barcelona,8036,Amazon Counter - Open Super Fresco,"Carrer del Rosselló, 145",41.38872598,2.150671948
